475,"Pain;musculoskeletal;neck","musculoskeletal neck pain","L01","003","A"
476,"Pleurisy;with effusion","n/a","R93","002","I"
477,"Pain;pubic","pubic pain","Y02","006","A"
478,"Polyp(s);colon","colonic polyp","D78","003","A"
479,"Pain;penis","pain in the penis","Y01","002","A"
480,"Pain;side","side pain","L05","002","A"
481,"Pain;respiratory","respiratory pain","R01","003","A"
482,"Pain;pelvic;F","n/a","X17","002","I"
483,"Pain;neck","neck pain","L01","004","A"
484,"Pain;psychogenic","psychogenic pain","P75","006","A"
485,"Poisoning;non-medicinal subs","poisoning from non-medicinal substance","A86","004","A"
486,"Pain;shoulder","shoulder pain","L08","001","A"
487,"Pain;toe(s)","toe pain","L17","003","A"
488,"Pain;stump","n/a","L29","005","I"
489,"Pain;throat","throat pain","R21","004","A"
490,"Pain;postpartum","postpartum pain","W18","001","A"
491,"Pain;sinus","sinus pain","R09","005","A"
492,"Pain;rectal","rectal pain","D04","003","A"
493,"Pain;umbilical region","pain in the umbilical region","D06","012","A"
494,"Caruncle;renal","renal caruncle","U99","008","A"
495,"Pain;pelvic;M","pelvic pain","Y02","004","A"
496,"Pain;musculoskeletal;thigh","musculoskeletal thigh pain","L14","004","A"
497,"Pain;prostate","prostate pain","Y06","001","A"
498,"Pain;neurological","neurological pain","N29","002","A"
499,"Pain;skin","skin pain","S01","001","A"
500,"Pain;urination","pain with urination","U01","003","A"
501,"Pain;post-op","post-op pain","A87","004","A"
502,"Pain;renal","renal pain","U14","002","A"
503,"Pain;tooth/teeth","tooth/teeth pain","D19","003","A"
504,"Pain;tongue","tongue pain","D20","016","A"
505,"Pain;musculoskeletal;toe(s)","musculoskeletal toe pain","L17","004","A"
506,"Pain;wrist","wrist pain","L11","002","A"
507,"Paleness","paleness","S08","002","A"
508,"Pain;stomach","stomach pain","D02","002","A"
509,"Pain;menstruation","menstruation pain","X02","001","A"
510,"Pain;respiration","pain during respiration","R01","004","A"
511,"Pain;erection","n/a","Y04","004","I"
512,"Pain;thigh","thigh pain","L14","003","A"
513,"Pain;vulva","n/a","X16","006","I"
514,"Palsy;VI nerve (abducens)","VI th nerve palsy","F99","016","A"
515,"Pain;lymph gland(s)","n/a","B03","001","I"
516,"Pain;tonsils","n/a","R22","001","I"
517,"Pain;musculoskeletal;wrist","musculoskeletal wrist pain","L11","001","A"
518,"Pain;IUCD","IUCD pain","W12","002","A"
519,"Papules;skin;generalised","generalised skin papules","S05","005","A"
520,"Paralysis;agitans","paralysis agitans","N87","002","A"
521,"Paralysis;poststroke/CVA","poststroke/CVA paralysis","K90","012","A"
522,"Ileus;paralytic","paralytic ileus","D99","021","A"
523,"Pain;vaginal","n/a","X15","004","I"
524,"Paraplegia","paraplegia","N99","018","A"
525,"Paralysis","paralysis","N18","004","A"
526,"Panaritium","n/a","S09","006","I"
527,"Pallor","pallor","S08","003","A"
528,"Parasites;intestinal","n/a","D22","007","I"
529,"Pap smear","pap smear","X37","001","A"
530,"Pectus;excavatum","pecrus excivatum","L82","011","A"
531,"Paralysis;transient;limb","transient limb paralysis","N18","005","A"
532,"Haematoma;perianal","perianal haematoma","K96","004","A"
533,"Papules;skin;localised","localised skin papules","S04","005","A"
534,"Pelechiac","n/a","S07","004","I"
535,"Test;peak flow","peak flow test","R39","002","A"
536,"Partial sight","partial sight","F94","005","A"
537,"Paresis","paresis","N18","006","A"
538,"Pemphigus","pemphigus","S99","018","A"
539,"Pellagra","pellagra","T91","009","A"
540,"Peeling;skin","skin peeling","S21","005","A"
541,"Ulcer;peptic","peptic ulcer","D86","002","A"
542,"Pectus;carinatum","pectus carinatum","L82","010","A"
543,"Perforation;tympanic membran","perforation of the tympanic membrane","H77","001","A"
544,"Personality;aggressive","aggressive personality","P80","003","A"
545,"Paralysis;infantile spastic","infantile spastic paralysis","N99","017","A"
546,"Personality;depressive","depressive personality","P80","006","A"
547,"Mortality;perinatal","perinatal mortality","A95","001","A"
548,"Missed;period(s)","n/a","X05","003","I"
549,"Personality;antisocial","antisocial personality","P80","004","A"
550,"Morbidity;perinatal","perinatal morbidity","A94","002","A"
551,"Pain;limb","limb pain","L29","007","A"
552,"Status epilepticus;Petit mal ","petit mal status epilepticus","N88","002","A"
553,"Late;period(s)","n/a","X05","002","I"
554,"Ulcer;perforated","perforated ulcer","D86","003","A"
555,"Perforation;ear drum","perforation of the ear Drums","H77","002","A"
556,"Test;part thromboplastin time","part thromboplastin time test","B34","006","A"
557,"Paronychia","paronychia","S09","007","A"
558,"Pernio","pernio","A88","010","A"
559,"Pertussis","pertussis","R71","001","A"
560,"Personality;passive","passive personality","P80","007","A"
561,"Phlebitis","phlebitis","K94","002","A"
562,"Personality;compulsive","compulsive personality","P80","005","A"
563,"Pes cavus (claw foot)","pes cavus (claw foot)","L98","011","A"
564,"Phlebitis;venous sinus","n/a","N73","003","I"
565,"Phobia","phobia","P79","009","A"
566,"Poverty","poverty","Z01","001","A"
567,"Pain;musculoskeletal;limb","musculoskeletal limb pain","L29","006","A"
568,"Pharyngitis;streptococcal","streptococcal pharyngitis","R72","002","A"
569,"Pharyngitis;acute","acute pharyngitis","R74","008","A"
570,"Phlebitis;intracranial","n/a","N73","002","I"
571,"Pain;mouth","mouth pain","D20","017","A"
572,"Pain;liver","liver pain","D06","013","A"
573,"Hypotension;postural","postural hypotension","K88","003","A"
574,"Pain;leg","leg pain","L14","006","A"
575,"Pregnancy;confirmed","confirmed pregnancy","W78","002","A"
576,"Personality;immature","immature personality","P80","008","A"
577,"Pain;loin","loin pain","L05","003","A"
578,"Pain;musculoskeletal;knee","musculoskeletal knee pain","L15","002","A"
579,"Check up;postnatal","postnatal check up","W31","002","A"
580,"Pain;kidney","kidney pain","U14","003","A"
581,"Proteinuria;postural","postural proteinuria","U90","003","A"
582,"Pain;knee","knee pain","L15","001","A"
583,"Pain;mastoid area","pain in mastoid area","H01","005","A"
584,"Contraception;postcoital","n/a","W10","002","I"
585,"? Pregnancy","possible pregnancy","W01","001","A"
586,"Postpolio syndrome","postpolio syndrome","N70","001","A"
587,"Pregnancy;unwanted;confirmed","confirmed unwanted pregnancy","W79","002","A"
588,"Pregnancy;post term","post term pregnancy","W84","003","A"
589,"Pain;musculoskeletal;leg","musculoskeletal leg pain","L14","005","A"
590,"Heartbeat (pulse);premature","premature heartbeat","K80","005","A"
591,"Pregnancy;tubal","tubal pregnancy","W80","003","A"
592,"Pregnancy;high risk","high risk pregnancy","W84","004","A"
593,"Redundant;prepuce","redundant prepuce","Y81","003","A"
594,"Postnatal care","postnatal care","W31","003","A"
595,"Premature;ejaculation","premature ejaculation","P08","002","A"
596,"Priapism","n/a","Y04","005","I"
597,"Pregnancy;illegitimate","illegitimate pregnancy","Z04","001","A"
598,"Test;pregnancy","pregnancy test","W33","002","A"
599,"Test;urine;pregnancy","urine pregnancy test","W33","001","A"
600,"Feeling;prickly","feeling prickly","N05","002","A"
601,"Pompholyx","pompholyx","S92","007","A"
602,"Prickly heat","prickly heat","S92","006","A"
603,"Problem;legal","legal problem","Z09","002","A"
604,"Primipara;elderly","elderly primipara","W84","006","A"
605,"Labour;premature","premature labour","W84","005","A"
606,"Presbyopia","presbyopia","F91","005","A"
607,"Plaster (for);fracture","plaster for fracture","L54","014","A"
608,"Check up;prenatal","prenatal check up","W30","005","A"
609,"Pregnancy;false","false pregnancy","P75","007","A"
610,"Polyuria","polyuria","U02","002","A"
611,"Premature;rupt of memb;livebor","liveborn premature rupture of membrane","W92","010","A"
612,"Porphyria","porphyria","T99","026","A"
613,"Problem;partner;infidelity","problem with partner due to infidelity","Z13","004","A"
614,"Poor;diet","poor diet","T91","010","A"
615,"Problem;rship (with);partner","relationship problem with partner","Z12","004","A"
616,"Problem;parent;ill","problem with ill parent","Z22","002","A"
617,"Polyposis Coli","Polyposis Coli","D78","004","A"
618,"Test;result(s);pregnancy","pregnancy test result","W60","001","A"
619,"Problem;partner;drugs","problem with partner due to drugs","Z13","006","A"
620,"Problem;social;insurance","social problem with insurance","Z08","001","A"
621,"Poor;weight gain;infant","infant with poor weight gain","T10","008","A"
622,"Polyuria;nocturnal","nocturnal polyuria","U02","003","A"
623,"Problem;partner;alcohol ","problem with alcoholic partner","Z13","001","A"
624,"Problem;partner","n/a","Z13","005","I"
625,"Problem;partner;disabled","problem with disabled partner","Z14","002","A"
626,"Problem;breast;size","n/a","X21","003","I"
627,"Problem;parent;disabled","problem with disabled parent","Z22","001","A"
628,"Problem;postpartum;breast","n/a","W20","001","I"
629,"Problem;social;welfare","social problem with welfare","Z08","002","A"
630,"Problem;rship (with);child","relationship problem with child","Z16","004","A"
631,"Problem;partner;ill","problem with ill partner","Z14","001","A"
632,"Problem;phase of life","problem with phase of life","P25","001","A"
633,"Problem;breast;shape","n/a","X21","004","I"
634,"Stress;acute","acute stress","P02","005","A"
635,"Problem;personality","personality problem","P80","009","A"
636,"Problem;blindness;vision","problem with vision blindness","F94","006","A"
637,"Problem;swallowing","problem with swallowing","D21","007","A"
638,"Problem;partner;gambling","problem with partner due to gambling","Z13","003","A"
639,"Problem;sinus ","sinus problem","R09","006","A"
640,"Problem;behaviour;partner","partner with behaviour problem","Z13","002","A"
641,"Problem;religion","problem with religion","Z04","003","A"
642,"Problem;social","n/a","Z04","002","I"
643,"Problem;social/cultural","social or cultural problem","Z04","004","A"
644,"Problem;weight","weight problem","T29","004","A"
645,"Problem;working conditions","problem with working conditions","Z05","003","A"
646,"Problem;police","problem with the police","Z09","003","A"
647,"Problem;welfare","welfare problem","Z08","003","A"
648,"Problem;voice","problem with voice","R23","006","A"
649,"Problem;sexual;organic;M","sexual problem organic in origin","Y08","001","A"
650,"Problem;urination","problem with urination","U05","007","A"
651,"Prostatism","prostatism","Y06","002","A"
652,"Prolapsed;bladder","prolapsed bladder","X87","002","A"
653,"Problem;vision","problem with vision","F05","007","A"
654,"Prurigo","prurigo","S02","005","A"
655,"Problem;living cond;water","problem with living condition for water","Z02","001","A"
656,"Prolapse;urethral","urethral prolapse","U99","009","A"
657,"Prominent;nose","prominent nose","R08","004","A"
658,"Pruritus;testes","pruritis of testes","Y05","006","A"
659,"Prolapse;rectal","rectal prolapse","D99","022","A"
660,"Prolapsed;uterus/vagina","prolapsed uterus/vagina","X87","003","A"
661,"Proctitis","proctitis","D94","006","A"
662,"Prosthetic devices","prosthetic devices","A89","004","A"
663,"Problem;unemployment","unemployment problem","Z06","003","A"
664,"Proctoscopy","proctoscopy","D40","002","A"
665,"Pruritus;anogenital","pruritis of anogenital region","D05","006","A"
666,"Psychosis;affective","affective psychosis","P73","011","A"
667,"Disc prolapse;lumbosac","lumbosacral disc prolapse","L86","007","A"
668,"Psychosis;hebephrenic","hebephrenic psychosis","P72","001","A"
669,"Prominent;veins","prominent veins","K06","001","A"
670,"Psoriasis","psoriasis","S91","001","A"
671,"Psychosis;manic depressive","manic depressive psychosis","P73","012","A"
672,"Pruritus;skin","pruritis of skin","S02","006","A"
673,"Prolapse;mitral valve","mitral valve prolapse","K83","005","A"
674,"Pruritus;scrotum","pruritis of scrotum","Y05","007","A"
675,"Pruritus;vulva","pruritis of vulva","X16","007","A"
676,"Psychosis;organic","organic psychosis","P71","002","A"
677,"Puerperal;sepsis","puerperal sepsis","W70","001","A"
678,"Psychosis;postpartum","n/a","P71","004","I"
679,"Psychotic","psychotic","P98","003","A"
680,"Pruritus","pruritus","S02","007","A"
681,"Psychopathy","psychopathy","P80","010","A"
682,"Psychosis;schizoaffective ","schizoaffective psychosis","P72","004","A"
683,"Psychosis;catatonic","catatonic psychosis","P72","003","A"
684,"Psychosis","psychosis","P98","004","A"
685,"Pruritus;penis","pruritis of penis","Y04","006","A"
686,"Pruritus;vagina","pruritis of vagina","X15","005","A"
687,"Pruritus;perianal","pruritis of perianal region","D05","007","A"
688,"Schizophrenia;paranoid","paranoid schizophrenia","P72","002","A"
689,"Ptosis;eyelid","ptosis of eyelid","F16","005","A"
690,"Puberty;F","female puberty","X29","001","A"
691,"Psychosis;presenile","presenile psychosis","P70","006","A"
692,"Psychosis;arteriosclerotic","arteriosclerotic psychosis","P70","005","A"
693,"Psychosis;drug","drug psychosis","P19","004","A"
694,"Pterygium","pterygium","F99","017","A"
695,"Psychosis;senile","senile psychosis","P70","007","A"
696,"Heartbeat (pulse);quick","n/a","K04","011","I"
697,"Psychosis;schizophrenic","schizophrenic psychosis","P72","005","A"
698,"Oedema;pulmonary","pulmonary oedema","K77","013","A"
699,"Depression;puerperal","puerperal depression","P76","009","A"
700,"Psychosis;depressive","n/a","P73","013","I"
701,"Psychosis;puerperal","n/a","P71","003","I"
702,"Puncture;skin","n/a","S18","003","I"
703,"Embolism;pulmonary","pulmonary embolism","K93","002","A"
704,"Pus (in);sputum","pus in sputum","R25","003","A"
705,"Puberty;M","male puberty","Y29","001","A"
706,"Pyometra","pyometra","X99","010","A"
707,"Test;pulmonary function","pulmonary function test","R39","003","A"
708,"Heartbeat (pulse);racing","n/a","K04","012","I"
709,"Pyelogram;retrograde","retrograde pyelogram","U41","002","A"
710,"Purpura;fibrinolytic","fibrinolytic purpura","B83","007","A"
711,"Purpura;fulminant","fulminant purpura","B83","008","A"
712,"Pyrexia;unknown origin","pyrexia of unknown origin","A03","005","A"
713,"Pus (in);stool","pus in stool","D18","009","A"
714,"Pyelitis","pyelitis","U70","002","A"
715,"Purpura","purpura","B83","009","A"
716,"Disease;heart;pulmonary","pulmonary heart disease","K82","002","A"
717,"Pyelitis;chronic","n/a","U99","010","I"
718,"Pus (from);skin","n/a","S11","004","I"
719,"Pyrexial cold","pyrexial cold","R74","009","A"
720,"Pyosalpinx","pyosalpinx","X74","007","A"
721,"Pyrexia;with rash","pyrexia with rash","A76","006","A"
722,"Pyelitis;acute","n/a","U70","003","I"
723,"Pyelogram;intravenous","intravenous pyelogram","U41","001","A"
724,"Quadriplegia","QuaDriplegia","N99","020","A"
725,"Q-fever","Q-fever","A78","022","A"
726,"Rape;victim","rape victim","Z25","003","A"
727,"Pyuria","pyuria","U98","001","A"
728,"Rales","rales","R04","004","A"
729,"Quinsy","Quinsy","R76","001","A"
730,"Bite;rat","rat bite","S13","003","A"
731,"Rabies","rabies","A77","012","A"
732,"Depression;reactive","reactive depression","P76","010","A"
733,"Pyorrhoea alveolaris","pyorrhoea alveolaris","D82","008","A"
734,"Injury;rape;genital system;F","injury to the female genital system due to rape","X82","003","A"
735,"Problem;micturition","problem with micturition","U05","008","A"
736,"Pyogenic skin","n/a","S11","005","I"
737,"Raynauds phenomenon","raynauds phenomenon","K92","010","A"
738,"Radiation reaction;non treat","radiation reaction;non treat","A88","011","A"
739,"Paranoid reaction","paranoid reaction","P72","006","A"
740,"Reaction after;violence","reaction after violence","P02","006","A"
